-181.299, -43.103, 13.714, 23.083
-181.297, -43.561, 13.760, 23.116
-181.294, -44.021, 13.806, 23.149
-181.292, -44.482, 13.852, 23.182
-181.289, -44.945, 13.899, 23.215
-181.287, -45.410, 13.946, 23.248
-181.284, -45.876, 13.992, 23.281
-181.281, -46.343, 14.039, 23.314
-181.279, -46.813, 14.087, 23.347
-181.276, -47.283, 14.134, 23.380
-181.273, -47.756, 14.182, 23.413
-181.271, -48.230, 14.229, 23.446
-181.268, -48.705, 14.277, 23.479
-181.265, -49.182, 14.325, 23.512
-181.263, -49.661, 14.373, 23.545
-181.260, -50.141, 14.422, 23.578
-181.257, -50.623, 14.470, 23.611
-181.254, -51.107, 14.519, 23.644
-181.251, -51.592, 14.567, 23.677
-181.249, -52.079, 14.616, 23.710
-181.246, -52.567, 14.665, 23.743
-181.243, -53.057, 14.715, 23.776
-181.240, -53.549, 14.764, 23.809
-181.237, -54.043, 14.813, 23.842
-181.234, -54.538, 14.863, 23.875
-181.231, -55.034, 14.913, 23.908
-181.228, -55.533, 14.963, 23.941
-181.225, -56.033, 15.013, 23.974
-181.222, -56.534, 15.064, 24.007
-181.219, -57.038, 15.114, 24.040
-181.216, -57.543, 15.165, 24.073
-181.213, -58.050, 15.216, 24.106
-181.210, -58.558, 15.267, 24.139
-181.207, -59.068, 15.318, 24.172
-181.204, -59.580, 15.369, 24.205
-181.201, -60.094, 15.421, 24.238
-181.197, -60.609, 15.473, 24.271
-181.194, -61.126, 15.525, 24.304
-181.191, -61.645, 15.577, 24.337
-181.188, -62.166, 15.629, 24.370
-181.185, -62.688, 15.682, 24.403
-181.181, -63.212, 15.734, 24.436
-181.178, -63.738, 15.787, 24.469
-181.175, -64.265, 15.840, 24.502
-181.171, -64.795, 15.893, 24.535
-181.168, -65.326, 15.947, 24.568
-181.165, -65.859, 16.000, 24.601
-181.161, -66.394, 16.054, 24.634
-181.158, -66.930, 16.108, 24.667
-181.154, -67.468, 16.162, 24.700
-181.151, -68.009, 16.216, 24.733
-181.147, -68.550, 16.271, 24.766
-181.144, -69.094, 16.325, 24.799
-181.140, -69.640, 16.380, 24.832
-181.137, -70.187, 16.435, 24.865
-181.133, -70.736, 16.490, 24.898
-181.129, -71.287, 16.545, 24.931
-181.126, -71.840, 16.601, 24.964
-181.122, -72.395, 16.657, 24.997
-181.118, -72.952, 16.713, 25.030
-181.115, -73.510, 16.769, 25.063
-181.111, -74.071, 16.825, 25.096
-181.107, -74.633, 16.882, 25.129
-181.103, -75.197, 16.938, 25.162
-181.099, -75.763, 16.995, 25.195
-181.095, -76.331, 17.052, 25.228
-181.092, -76.901, 17.109, 25.261
-181.088, -77.473, 17.167, 25.294
-181.084, -78.046, 17.224, 25.327
-181.080, -78.622, 17.282, 25.360
-181.076, -79.200, 17.340, 25.393
-181.072, -79.779, 17.398, 25.426
-181.068, -80.360, 17.456, 25.459
-181.064, -80.944, 17.515, 25.492
-181.059, -81.529, 17.573, 25.525
-181.055, -82.116, 17.632, 25.558
-181.051, -82.706, 17.691, 25.591
-181.047, -83.297, 17.751, 25.624
-181.043, -83.890, 17.810, 25.657
-181.038, -84.485, 17.870, 25.690
-181.034, -85.082, 17.930, 25.723
-181.030, -85.682, 17.990, 25.756
-181.026, -86.283, 18.051, 25.789
-181.021, -86.886, 18.111, 25.822
-181.017, -87.491, 18.171, 25.855
-181.012, -88.098, 18.228, 25.888
-181.008, -88.707, 18.278, 25.921
-181.003, -89.317, 18.317, 25.954
-180.999, -89.928, 18.341, 25.987
-180.994, -90.540, 18.348, 26.020
-180.990, -91.151, 18.335, 26.053
-180.985, -91.760, 18.303, 26.086
-180.981, -92.368, 18.253, 26.119
-180.976, -92.974, 18.188, 26.152
-180.972, -93.578, 18.110, 26.185
-180.967, -94.179, 18.024, 26.218
-180.962, -94.776, 17.932, 26.251
-180.958, -95.371, 17.837, 26.284
-180.953, -95.962, 17.743, 26.317
-180.949, -96.551, 17.653, 26.350
-180.944, -97.136, 17.570, 26.383
-180.939, -97.720, 17.496, 26.416
-180.935, -98.301, 17.433, 26.449
-180.930, -98.881, 17.381, 26.482
-180.926, -99.459, 17.340, 26.515
-180.921, -100.036, 17.309, 26.548
-180.917, -100.613, 17.288, 26.581
-180.912, -101.189, 17.276, 26.614
-180.907, -101.765, 17.271, 26.647
-180.903, -102.341, 17.275, 26.680
-180.898, -102.918, 17.285, 26.713
-180.893, -103.495, 17.301, 26.746
-180.888, -104.072, 17.320, 26.779
-180.884, -104.650, 17.339, 26.812
-180.879, -105.229, 17.356, 26.845
-180.874, -105.808, 17.369, 26.878
-180.869, -106.388, 17.375, 26.911
-180.864, -106.967, 17.372, 26.944
-180.860, -107.546, 17.359, 26.977
-180.855, -108.124, 17.336, 27.010
-180.850, -108.701, 17.304, 27.043
-180.845, -109.276, 17.262, 27.076
-180.840, -109.850, 17.214, 27.109
-180.835, -110.422, 17.159, 27.142
-180.831, -110.992, 17.100, 27.175
-180.826, -111.560, 17.038, 27.208
-180.821, -112.126, 16.977, 27.241
-180.816, -112.690, 16.916, 27.274
-180.811, -113.252, 16.858, 27.307
-180.806, -113.813, 16.805, 27.340
-180.801, -114.372, 16.757, 27.373
-180.797, -114.929, 16.716, 27.406
-180.792, -115.485, 16.682, 27.439
-180.787, -116.041, 16.655, 27.472
-180.782, -116.596, 16.635, 27.505
-180.777, -117.150, 16.620, 27.538
-180.772, -117.704, 16.611, 27.571
-180.767, -118.258, 16.606, 27.604
-180.762, -118.811, 16.603, 27.637
-180.757, -119.365, 16.601, 27.670
-180.752, -119.918, 16.598, 27.703
-180.747, -120.472, 16.593, 27.736
-180.742, -121.025, 16.584, 27.769
-180.737, -121.577, 16.572, 27.802
-180.732, -122.129, 16.554, 27.835
-180.727, -122.681, 16.531, 27.868
-180.722, -123.231, 16.504, 27.901
-180.717, -123.780, 16.471, 27.934
-180.712, -124.328, 16.435, 27.967
-180.707, -124.875, 16.395, 28.000
-180.702, -125.420, 16.352, 28.033
-180.697, -125.964, 16.309, 28.066
-180.691, -126.506, 16.265, 28.099
-180.686, -127.047, 16.221, 28.132
-180.681, -127.586, 16.178, 28.165
-180.676, -128.125, 16.138, 28.198
-180.671, -128.661, 16.101, 28.231
-180.666, -129.197, 16.067, 28.264
-180.661, -129.732, 16.037, 28.297
-180.656, -130.266, 16.010, 28.330
-180.650, -130.799, 15.986, 28.363
-180.645, -131.331, 15.966, 28.396
-180.640, -131.863, 15.949, 28.429
-180.635, -132.395, 15.933, 28.462
-180.630, -132.925, 15.919, 28.495
-180.624, -133.456, 15.905, 28.528
-180.619, -133.986, 15.890, 28.561
-180.614, -134.515, 15.875, 28.594
-180.609, -135.044, 15.859, 28.627
-180.603, -135.572, 15.840, 28.660
-180.598, -136.100, 15.819, 28.693
-180.593, -136.626, 15.795, 28.726
-180.587, -137.152, 15.770, 28.759
-180.582, -137.677, 15.741, 28.792
-180.577, -138.201, 15.711, 28.825
-180.571, -138.724, 15.679, 28.858
-180.566, -139.245, 15.646, 28.891
-180.561, -139.766, 15.612, 28.924
-180.555, -140.285, 15.578, 28.957
-180.550, -140.804, 15.544, 28.990
-180.544, -141.321, 15.511, 29.023
-180.539, -141.837, 15.479, 29.056
-180.534, -142.352, 15.448, 29.089
-180.528, -142.866, 15.419, 29.122
-180.523, -143.380, 15.391, 29.155
-180.517, -143.892, 15.365, 29.188
-180.512, -144.404, 15.341, 29.221
-180.506, -144.914, 15.319, 29.254
-180.501, -145.424, 15.298, 29.287
-180.495, -145.934, 15.277, 29.320
-180.490, -146.443, 15.258, 29.353
-180.484, -146.951, 15.238, 29.386
-180.479, -147.458, 15.219, 29.419
-180.473, -147.965, 15.199, 29.452
-180.467, -148.471, 15.178, 29.485
-180.462, -148.977, 15.157, 29.518
-180.456, -149.481, 15.134, 29.551
-180.450, -149.985, 15.111, 29.584
-180.445, -150.488, 15.086, 29.617
-180.439, -150.990, 15.060, 29.650
-180.433, -151.492, 15.033, 29.683
-180.428, -151.992, 15.006, 29.716
-180.422, -152.491, 14.977, 29.749
-180.416, -152.990, 14.949, 29.782
-180.410, -153.487, 14.920, 29.815
-180.405, -153.984, 14.892, 29.848
-180.399, -154.480, 14.864, 29.881
-180.393, -154.974, 14.836, 29.914
-180.387, -155.468, 14.809, 29.947
-180.381, -155.961, 14.783, 29.980
-180.376, -156.453, 14.758, 30.013
-180.370, -156.944, 14.733, 30.046
-180.364, -157.435, 14.709, 30.079
-180.358, -157.925, 14.686, 30.112
-180.352, -158.414, 14.664, 30.145
-180.346, -158.902, 14.642, 30.178
-180.340, -159.389, 14.620, 30.211
-180.334, -159.876, 14.598, 30.244
-180.328, -160.362, 14.577, 30.277
-180.322, -160.848, 14.555, 30.310
-180.316, -161.332, 14.533, 30.343
-180.310, -161.816, 14.511, 30.376
-180.304, -162.299, 14.488, 30.409
-180.297, -162.781, 14.465, 30.442
-180.291, -163.263, 14.441, 30.475
-180.285, -163.744, 14.416, 30.508
-180.279, -164.224, 14.392, 30.541
-180.273, -164.703, 14.367, 30.574
-180.266, -165.181, 14.342, 30.607
-180.260, -165.658, 14.316, 30.640
-180.254, -166.135, 14.291, 30.673
-180.247, -166.610, 14.265, 30.706
-180.241, -167.085, 14.240, 30.739
-180.234, -167.559, 14.215, 30.772
-180.228, -168.032, 14.191, 30.805
-180.221, -168.505, 14.167, 30.838
-180.215, -168.976, 14.143, 30.871
-180.208, -169.447, 14.119, 30.904
-180.201, -169.917, 14.096, 30.937
-180.195, -170.386, 14.073, 30.970
-180.188, -170.855, 14.051, 31.003
-180.181, -171.323, 14.029, 31.036
-180.174, -171.790, 14.007, 31.069
-180.167, -172.256, 13.985, 31.102
-180.161, -172.722, 13.963, 31.135
-180.154, -173.186, 13.941, 31.168
-180.146, -173.650, 13.918, 31.201
-180.139, -174.114, 13.896, 31.234
-180.132, -174.576, 13.874, 31.267
-180.125, -175.038, 13.851, 31.300
-180.117, -175.499, 13.828, 31.333
-180.110, -175.960, 13.805, 31.366
-180.102, -176.419, 13.782, 31.399
-180.094, -176.878, 13.758, 31.432
-180.086, -177.336, 13.735, 31.465
-180.077, -177.793, 13.711, 31.498
-180.068, -178.249, 13.688, 31.531
-180.058, -178.705, 13.665, 31.564
-180.048, -179.160, 13.641, 31.597
-180.037, -179.614, 13.618, 31.630
-180.025, -180.067, 13.595, 31.663
-180.013, -180.519, 13.572, 31.696
-179.999, -180.971, 13.550, 31.729
-179.984, -181.422, 13.527, 31.762
-179.969, -181.872, 13.505, 31.795
-179.952, -182.321, 13.483, 31.828
-179.934, -182.770, 13.461, 31.861
-179.915, -183.217, 13.439, 31.894
-179.894, -183.664, 13.417, 31.927
-179.871, -184.110, 13.395, 31.960
-179.847, -184.556, 13.373, 31.993
-179.821, -185.000, 13.351, 32.026
-179.793, -185.444, 13.330, 32.059
-179.764, -185.886, 13.308, 32.092
-179.733, -186.328, 13.286, 32.125
-179.700, -186.769, 13.264, 32.158
-179.665, -187.209, 13.242, 32.191
-179.628, -187.649, 13.220, 32.224
-179.588, -188.087, 13.198, 32.257
-179.547, -188.524, 13.176, 32.290
-179.503, -188.961, 13.154, 32.323
-179.458, -189.396, 13.132, 32.356
-179.410, -189.831, 13.111, 32.389
-179.360, -190.264, 13.088, 32.422
-179.307, -190.696, 13.067, 32.455
-179.252, -191.128, 13.045, 32.488
-179.195, -191.558, 13.023, 32.521
-179.136, -191.988, 13.002, 32.554
-179.075, -192.416, 12.981, 32.587
-179.011, -192.843, 12.960, 32.620
-178.945, -193.270, 12.938, 32.653
-178.877, -193.695, 12.917, 32.686
-178.807, -194.119, 12.896, 32.719
-178.734, -194.542, 12.875, 32.752
-178.660, -194.964, 12.855, 32.785
-178.583, -195.385, 12.834, 32.818
-178.505, -195.805, 12.813, 32.851
-178.423, -196.223, 12.791, 32.884
-178.340, -196.641, 12.771, 32.917
-178.255, -197.057, 12.753, 32.950
-178.167, -197.473, 12.742, 32.983
-178.078, -197.888, 12.741, 33.016
-177.986, -198.303, 12.749, 33.049
-177.892, -198.718, 12.768, 33.082
-177.795, -199.133, 12.794, 33.115
-177.696, -199.549, 12.828, 33.148
-177.594, -199.966, 12.868, 33.181
-177.490, -200.383, 12.915, 33.214
-177.383, -200.802, 12.965, 33.247
-177.273, -201.222, 13.021, 33.280
-177.161, -201.643, 13.082, 33.313
-177.046, -202.066, 13.146, 33.346
-176.929, -202.490, 13.213, 33.379
-176.808, -202.915, 13.283, 33.412
-176.685, -203.343, 13.355, 33.445
-176.559, -203.772, 13.430, 33.478
-176.430, -204.203, 13.507, 33.511
-176.298, -204.636, 13.585, 33.544
-176.163, -205.070, 13.662, 33.577
-176.025, -205.506, 13.737, 33.610
-175.884, -205.944, 13.809, 33.643
-175.741, -206.383, 13.877, 33.676
-175.595, -206.824, 13.939, 33.709
-175.446, -207.265, 13.996, 33.742
-175.294, -207.707, 14.046, 33.775
-175.140, -208.150, 14.091, 33.808
-174.983, -208.594, 14.129, 33.841
-174.824, -209.038, 14.164, 33.874
-174.662, -209.482, 14.195, 33.907
-174.498, -209.926, 14.223, 33.940
-174.332, -210.370, 14.250, 33.973
-174.163, -210.815, 14.276, 34.006
-173.992, -211.259, 14.304, 34.039
-173.818, -211.704, 14.334, 34.072
-173.642, -212.149, 14.367, 34.105
-173.464, -212.594, 14.404, 34.138
-173.284, -213.040, 14.444, 34.171
-173.101, -213.486, 14.489, 34.204
-172.915, -213.934, 14.538, 34.237
-172.727, -214.382, 14.592, 34.270
-172.537, -214.831, 14.648, 34.303
-172.343, -215.281, 14.708, 34.336
-172.148, -215.732, 14.769, 34.369
-171.950, -216.185, 14.833, 34.402
-171.749, -216.638, 14.897, 34.435
-171.545, -217.093, 14.961, 34.468
-171.339, -217.549, 15.025, 34.501
-171.131, -218.006, 15.087, 34.534
-170.920, -218.465, 15.148, 34.567
-170.707, -218.924, 15.207, 34.600
-170.491, -219.384, 15.263, 34.633
-170.273, -219.845, 15.317, 34.666
-170.053, -220.307, 15.368, 34.699
-169.831, -220.770, 15.417, 34.732
-169.606, -221.234, 15.464, 34.765
-169.380, -221.698, 15.509, 34.798
-169.151, -222.162, 15.553, 34.831
-168.920, -222.628, 15.595, 34.864
-168.688, -223.094, 15.638, 34.897
-168.453, -223.560, 15.681, 34.930
-168.216, -224.027, 15.724, 34.963
-167.978, -224.495, 15.769, 34.996
-167.737, -224.964, 15.815, 35.029
-167.495, -225.433, 15.863, 35.062
-167.250, -225.903, 15.913, 35.095
-167.004, -226.375, 15.966, 35.128
-166.756, -226.847, 16.020, 35.161
-166.505, -227.320, 16.076, 35.194
-166.253, -227.795, 16.133, 35.227
-165.998, -228.270, 16.193, 35.260
-165.742, -228.747, 16.253, 35.293
-165.483, -229.225, 16.314, 35.326
-165.223, -229.704, 16.375, 35.359
-164.961, -230.184, 16.437, 35.392
-164.696, -230.666, 16.498, 35.425
-164.430, -231.149, 16.559, 35.458
-164.161, -231.633, 16.620, 35.491
-163.891, -232.118, 16.679, 35.524
-163.619, -232.605, 16.737, 35.557
-163.346, -233.093, 16.794, 35.590
-163.070, -233.582, 16.850, 35.623
-162.793, -234.072, 16.905, 35.656
-162.514, -234.563, 16.958, 35.689
-162.234, -235.055, 17.012, 35.722
-161.952, -235.549, 17.064, 35.755
-161.668, -236.043, 17.117, 35.788
-161.383, -236.539, 17.169, 35.821
-161.096, -237.036, 17.221, 35.854
-160.808, -237.534, 17.274, 35.887
-160.518, -238.033, 17.328, 35.920
-160.227, -238.533, 17.383, 35.953
-159.935, -239.035, 17.439, 35.986
-159.641, -239.538, 17.495, 36.019
-159.346, -240.043, 17.553, 36.052
-159.049, -240.549, 17.612, 36.085
-158.751, -241.057, 17.672, 36.118
-158.452, -241.566, 17.733, 36.151
-158.151, -242.077, 17.795, 36.184
-157.849, -242.589, 17.858, 36.217
-157.546, -243.103, 17.921, 36.250
-157.242, -243.619, 17.984, 36.283
-156.936, -244.137, 18.048, 36.316
-156.630, -244.657, 18.111, 36.349
-156.322, -245.178, 18.174, 36.382
-156.014, -245.701, 18.237, 36.415
-155.704, -246.226, 18.300, 36.448
-155.394, -246.753, 18.362, 36.481
-155.083, -247.283, 18.424, 36.514
-154.771, -247.814, 18.485, 36.547
-154.459, -248.347, 18.546, 36.580
-154.147, -248.882, 18.606, 36.613
-153.834, -249.419, 18.666, 36.646
-153.521, -249.959, 18.726, 36.679
-153.208, -250.501, 18.786, 36.712
-152.896, -251.045, 18.845, 36.745
-152.583, -251.592, 18.905, 36.778
-152.271, -252.141, 18.965, 36.811
-151.959, -252.693, 19.025, 36.844
-151.648, -253.247, 19.085, 36.877
-151.338, -253.804, 19.143, 36.910
-151.028, -254.363, 19.193, 36.943
-150.720, -254.925, 19.233, 36.976
-150.414, -255.489, 19.258, 37.009
-150.110, -256.054, 19.267, 37.042
-149.808, -256.620, 19.258, 37.075
-149.509, -257.187, 19.231, 37.108
-149.213, -257.753, 19.187, 37.141
-148.921, -258.320, 19.128, 37.174
-148.632, -258.885, 19.056, 37.207
-148.347, -259.450, 18.976, 37.240
-148.067, -260.014, 18.890, 37.273
-147.791, -260.576, 18.802, 37.306
-147.519, -261.137, 18.714, 37.339
-147.252, -261.698, 18.629, 37.372
-146.989, -262.258, 18.551, 37.405
-146.731, -262.817, 18.482, 37.438
-146.477, -263.376, 18.424, 37.471
-146.226, -263.936, 18.375, 37.504
-145.981, -264.495, 18.335, 37.537
-145.739, -265.056, 18.304, 37.570
-145.501, -265.617, 18.282, 37.603
-145.267, -266.179, 18.267, 37.636
-145.037, -266.743, 18.260, 37.669
-144.811, -267.308, 18.259, 37.702
-144.588, -267.875, 18.264, 37.735
-144.368, -268.443, 18.275, 37.768
-144.152, -269.014, 18.292, 37.801
-143.939, -269.586, 18.313, 37.834
-143.730, -270.160, 18.339, 37.867
-143.524, -270.737, 18.369, 37.900
-143.321, -271.315, 18.402, 37.933
-143.120, -271.897, 18.440, 37.966
-142.923, -272.480, 18.480, 37.999
-142.729, -273.066, 18.524, 38.032
-142.537, -273.655, 18.570, 38.065
-142.349, -274.246, 18.619, 38.098
-142.163, -274.839, 18.670, 38.131
-141.980, -275.436, 18.724, 38.164
-141.799, -276.035, 18.779, 38.197
-141.622, -276.637, 18.836, 38.230
-141.446, -277.241, 18.895, 38.263
-141.274, -277.849, 18.955, 38.296
-141.104, -278.459, 19.018, 38.329
-140.937, -279.072, 19.080, 38.362
-140.773, -279.688, 19.137, 38.395
-140.611, -280.307, 19.187, 38.428
-140.452, -280.927, 19.225, 38.461
-140.296, -281.549, 19.247, 38.494
-140.144, -282.172, 19.251, 38.527
-139.994, -282.795, 19.235, 38.560
-139.848, -283.418, 19.199, 38.593
-139.706, -284.040, 19.145, 38.626
-139.567, -284.660, 19.075, 38.659
-139.431, -285.278, 18.993, 38.692
-139.300, -285.894, 18.901, 38.725
-139.171, -286.507, 18.803, 38.758
-139.047, -287.118, 18.702, 38.791
-138.926, -287.726, 18.602, 38.824
-138.808, -288.332, 18.506, 38.857
-138.694, -288.935, 18.418, 38.890
-138.584, -289.537, 18.338, 38.923
-138.477, -290.136, 18.270, 38.956
-138.372, -290.735, 18.213, 38.989
-138.271, -291.332, 18.166, 39.022
-138.173, -291.928, 18.128, 39.055
-138.078, -292.525, 18.099, 39.088
-137.986, -293.121, 18.079, 39.121
-137.897, -293.716, 18.067, 39.154
-137.810, -294.313, 18.063, 39.187
-137.726, -294.909, 18.065, 39.220
-137.644, -295.506, 18.073, 39.253
-137.565, -296.104, 18.087, 39.286
-137.489, -296.703, 18.106, 39.319
-137.415, -297.303, 18.127, 39.352
-137.344, -297.904, 18.148, 39.385
-137.275, -298.506, 18.166, 39.418
-137.209, -299.108, 18.178, 39.451
-137.146, -299.711, 18.183, 39.484
-137.085, -300.314, 18.178, 39.517
-137.027, -300.917, 18.164, 39.550
-136.972, -301.519, 18.138, 39.583
-136.919, -302.120, 18.103, 39.616
-136.870, -302.720, 18.058, 39.649
-136.823, -303.318, 18.005, 39.682
-136.780, -303.915, 17.946, 39.715
-136.739, -304.510, 17.883, 39.748
-136.701, -305.102, 17.817, 39.781
-136.666, -305.693, 17.752, 39.814
-136.634, -306.282, 17.687, 39.847
-136.604, -306.869, 17.626, 39.880
-136.578, -307.454, 17.569, 39.913
-136.555, -308.038, 17.519, 39.946
-136.534, -308.620, 17.476, 39.979
-136.516, -309.201, 17.440, 40.012
-136.501, -309.782, 17.412, 40.045
-136.489, -310.362, 17.391, 40.078
-136.480, -310.941, 17.377, 40.111
-136.473, -311.520, 17.368, 40.144
-136.470, -312.099, 17.364, 40.177
-136.469, -312.678, 17.363, 40.210
-136.471, -313.257, 17.362, 40.243
-136.475, -313.836, 17.361, 40.276
-136.483, -314.415, 17.358, 40.309
-136.494, -314.993, 17.351, 40.342
-136.507, -315.571, 17.340, 40.375
-136.524, -316.148, 17.324, 40.408
-136.543, -316.725, 17.303, 40.441
-136.566, -317.300, 17.275, 40.474
-136.592, -317.875, 17.243, 40.507
-136.620, -318.448, 17.206, 40.540
-136.652, -319.019, 17.164, 40.573
-136.686, -319.589, 17.120, 40.606
-136.724, -320.157, 17.073, 40.639
-136.764, -320.723, 17.026, 40.672
-136.808, -321.287, 16.978, 40.705
-136.855, -321.850, 16.932, 40.738
-136.905, -322.410, 16.888, 40.771
-136.958, -322.970, 16.846, 40.804
-137.014, -323.527, 16.808, 40.837
-137.074, -324.083, 16.774, 40.870
-137.136, -324.638, 16.744, 40.903
-137.202, -325.192, 16.718, 40.936
-137.271, -325.744, 16.695, 40.969
-137.344, -326.295, 16.676, 41.002
-137.420, -326.845, 16.660, 41.035
-137.499, -327.395, 16.645, 41.068
-137.582, -327.943, 16.632, 41.101
-137.668, -328.490, 16.619, 41.134
-137.757, -329.037, 16.606, 41.167
-137.850, -329.582, 16.591, 41.200
-137.947, -330.126, 16.574, 41.233
-138.047, -330.669, 16.555, 41.266
-138.150, -331.210, 16.533, 41.299
-138.257, -331.750, 16.509, 41.332
-138.368, -332.288, 16.482, 41.365
-138.482, -332.824, 16.452, 41.398
-138.600, -333.359, 16.420, 41.431
-138.722, -333.891, 16.385, 41.464
-138.848, -334.422, 16.350, 41.497
-138.977, -334.950, 16.313, 41.530
-139.110, -335.476, 16.276, 41.563
-139.246, -336.000, 16.239, 41.596
-139.386, -336.521, 16.204, 41.629
-139.529, -337.041, 16.169, 41.662
-139.676, -337.559, 16.137, 41.695
-139.826, -338.074, 16.106, 41.728
-139.980, -338.588, 16.077, 41.761
-140.136, -339.099, 16.050, 41.794
-140.297, -339.609, 16.025, 41.827
-140.460, -340.116, 16.002, 41.860
-140.627, -340.622, 15.980, 41.893
-140.796, -341.127, 15.959, 41.926
-140.969, -341.629, 15.939, 41.959
-141.145, -342.130, 15.920, 41.992
-141.323, -342.629, 15.901, 42.025
-141.504, -343.127, 15.881, 42.058
-141.688, -343.622, 15.861, 42.091
-141.875, -344.116, 15.839, 42.124
-142.064, -344.609, 15.817, 42.157
-142.255, -345.099, 15.792, 42.190
-142.449, -345.588, 15.767, 42.223
-142.645, -346.074, 15.740, 42.256
-142.843, -346.559, 15.711, 42.289
-143.044, -347.042, 15.682, 42.322
-143.246, -347.523, 15.651, 42.355
-143.451, -348.002, 15.620, 42.388
-143.657, -348.479, 15.589, 42.421
-143.865, -348.954, 15.558, 42.454
-144.075, -349.427, 15.527, 42.487
-144.287, -349.898, 15.497, 42.520
-144.501, -350.368, 15.468, 42.553
-144.716, -350.836, 15.447, 42.586
-144.933, -351.302, 15.435, 42.619
-145.152, -351.768, 15.433, 42.652
-145.373, -352.233, 15.439, 42.685
-145.596, -352.697, 15.453, 42.718
-145.820, -353.162, 15.474, 42.751
-146.047, -353.626, 15.501, 42.784
-146.276, -354.091, 15.533, 42.817
-146.506, -354.556, 15.571, 42.850
-146.739, -355.021, 15.613, 42.883
-146.973, -355.488, 15.660, 42.916
-147.209, -355.955, 15.710, 42.949
-147.447, -356.423, 15.764, 42.982
-147.688, -356.893, 15.820, 43.015
-147.929, -357.363, 15.880, 43.048
-148.173, -357.835, 15.942, 43.081
-148.419, -358.309, 16.007, 43.114
-148.666, -358.784, 16.074, 43.147
-148.916, -359.260, 16.143, 43.180
-149.167, -359.738, 16.213, 43.213
-149.420, -360.218, 16.285, 43.246
-149.674, -360.700, 16.359, 43.279
-149.931, -361.184, 16.434, 43.312
-150.189, -361.669, 16.510, 43.345
-150.449, -362.157, 16.587, 43.378
-150.711, -362.646, 16.666, 43.411
-150.974, -363.138, 16.745, 43.444
-151.240, -363.631, 16.825, 43.477
-151.507, -364.127, 16.906, 43.510
-151.775, -364.625, 16.987, 43.543
-152.046, -365.125, 17.069, 43.576
-152.318, -365.627, 17.152, 43.609
-152.591, -366.132, 17.235, 43.642
-152.867, -366.638, 17.318, 43.675
-153.144, -367.147, 17.402, 43.708
-153.422, -367.659, 17.486, 43.741
-153.702, -368.172, 17.570, 43.774
-153.984, -368.688, 17.653, 43.807
-154.267, -369.206, 17.733, 43.840
-154.552, -369.727, 17.809, 43.873
-154.838, -370.249, 17.882, 43.906
-155.125, -370.773, 17.950, 43.939
-155.413, -371.299, 18.013, 43.972
-155.703, -371.827, 18.071, 44.005
-155.993, -372.356, 18.124, 44.038
-156.284, -372.887, 18.172, 44.071
-156.575, -373.419, 18.217, 44.104
-156.868, -373.952, 18.260, 44.137
-157.161, -374.487, 18.300, 44.170
-157.454, -375.022, 18.340, 44.203
-157.748, -375.559, 18.381, 44.236
-158.043, -376.098, 18.423, 44.269
-158.338, -376.637, 18.467, 44.302
-158.633, -377.178, 18.514, 44.335
-158.930, -377.721, 18.563, 44.368
-159.227, -378.265, 18.615, 44.401
-159.524, -378.811, 18.669, 44.434
-159.822, -379.359, 18.725, 44.467
-160.121, -379.909, 18.783, 44.500
-160.420, -380.461, 18.842, 44.533
-160.720, -381.014, 18.903, 44.566
-161.021, -381.570, 18.966, 44.599
-161.322, -382.128, 19.030, 44.632
-161.624, -382.688, 19.095, 44.665
-161.926, -383.250, 19.161, 44.698
-162.229, -383.814, 19.229, 44.731
-162.532, -384.381, 19.297, 44.764
-162.836, -384.950, 19.366, 44.797
-163.141, -385.521, 19.436, 44.830
-163.446, -386.095, 19.507, 44.863
-163.752, -386.671, 19.578, 44.896
-164.058, -387.249, 19.650, 44.929
-164.364, -387.830, 19.722, 44.962
-164.671, -388.414, 19.795, 44.995
-164.979, -389.000, 19.869, 45.028
-165.287, -389.588, 19.943, 45.061
-165.595, -390.180, 20.017, 45.094
-165.903, -390.773, 20.092, 45.127
-166.212, -391.370, 20.167, 45.160
-166.521, -391.969, 20.242, 45.193
-166.831, -392.571, 20.317, 45.226
-167.140, -393.175, 20.392, 45.259
-167.450, -393.783, 20.466, 45.292
-167.760, -394.393, 20.539, 45.325
-168.070, -395.005, 20.610, 45.358
-168.379, -395.620, 20.681, 45.391
-168.689, -396.238, 20.750, 45.424
-168.999, -396.858, 20.817, 45.457
-169.308, -397.481, 20.883, 45.490
-169.617, -398.107, 20.949, 45.523
-169.926, -398.735, 21.013, 45.556
-170.235, -399.365, 21.076, 45.589
-170.543, -399.999, 21.140, 45.622
-170.851, -400.634, 21.203, 45.655
-171.158, -401.272, 21.266, 45.688
-171.465, -401.913, 21.327, 45.721
-171.771, -402.556, 21.381, 45.754
-172.076, -403.201, 21.423, 45.787
-172.380, -403.848, 21.450, 45.820
-172.682, -404.496, 21.457, 45.853
-172.983, -405.143, 21.444, 45.886
-173.282, -405.791, 21.408, 45.919
-173.578, -406.438, 21.353, 45.952
-173.872, -407.083, 21.280, 45.985
-174.162, -407.727, 21.192, 46.018
-174.450, -408.368, 21.093, 46.051
-174.734, -409.007, 20.987, 46.084
-175.016, -409.644, 20.877, 46.117
-175.294, -410.278, 20.766, 46.150
